Iterations,continuity,x-velocity,y-velocity,z-velocity,energy,k,epsilon
54,0.0110387,0.000168181,0.000181183,7.71001e-05,1.72839e-05,0.000782703,0.00909759
55,0.0106216,0.000161523,0.00017364,7.46921e-05,1.62544e-05,0.000737624,0.00860224
56,0.010237,0.000155522,0.0001667,7.17016e-05,1.50541e-05,0.000697496,0.0081066
57,0.0098577,0.000149382,0.000160168,6.86742e-05,1.41485e-05,0.000659957,0.00762322
58,0.00947863,0.000143622,0.000154538,6.56806e-05,1.35068e-05,0.000623988,0.00716001
59,0.00912367,0.000138025,0.000149447,6.28535e-05,1.2998e-05,0.000591072,0.00670318
60,0.00879877,0.000133058,0.000145009,5.97572e-05,1.27105e-05,0.000565128,0.00632153
61,0.00848166,0.000127814,0.000140607,5.74101e-05,1.25313e-05,0.000540079,0.00596504
62,0.00819589,0.000123404,0.00013695,5.49047e-05,1.26847e-05,0.000518693,0.00566246
63,0.00793454,0.000118974,0.000133207,5.29786e-05,1.25751e-05,0.000499412,0.00540358
64,0.0077087,0.000115273,0.00012989,5.08426e-05,1.25174e-05,0.000486109,0.00522354
65,0.00749654,0.000111563,0.000126476,4.95787e-05,1.26589e-05,0.000472722,0.00507255
66,0.00729896,0.000108456,0.000123303,4.8161e-05,1.25282e-05,0.00046174,0.00495053
67,0.00711316,0.000105426,0.000119997,4.71107e-05,1.25832e-05,0.000452109,0.00484867
68,0.00693908,0.000102781,0.000116822,4.62909e-05,1.25952e-05,0.000442274,0.0047654
69,0.00676962,0.000100287,0.000113678,4.56372e-05,1.25171e-05,0.000432832,0.00468328
70,0.00662069,9.8015e-05,0.000110611,4.49922e-05,1.23878e-05,0.000424842,0.00460797
71,0.0064761,9.57433e-05,0.000107471,4.44731e-05,1.2231e-05,0.000417026,0.0045277
72,0.00634224,9.36357e-05,0.000104389,4.39816e-05,1.18181e-05,0.000409405,0.00443822
73,0.00621501,9.15149e-05,0.000101354,4.35162e-05,1.15749e-05,0.000400708,0.00434224
74,0.00609327,8.94767e-05,9.83852e-05,4.29105e-05,1.13203e-05,0.000392911,0.0042439
75,0.00597915,8.74162e-05,9.54483e-05,4.23192e-05,1.10287e-05,0.000385832,0.0041472
76,0.00587453,8.53534e-05,9.26405e-05,4.16972e-05,1.07301e-05,0.000378985,0.00404853
77,0.00576373,8.32642e-05,8.98964e-05,4.09977e-05,1.04369e-05,0.000371048,0.00393399
78,0.00565312,8.11544e-05,8.72877e-05,4.02407e-05,1.01381e-05,0.000363122,0.00381619
79,0.00553979,7.91197e-05,8.48065e-05,3.94021e-05,9.84332e-06,0.000355016,0.00369899
80,0.00541663,7.70607e-05,8.23869e-05,3.852e-05,9.56949e-06,0.000347403,0.00358206
81,0.00528541,7.49708e-05,8.00713e-05,3.76185e-05,9.30186e-06,0.000339357,0.00347086
82,0.00516722,7.29855e-05,7.79672e-05,3.66406e-05,9.06846e-06,0.000332536,0.00336975
83,0.00504529,7.09205e-05,7.57991e-05,3.56886e-05,8.84111e-06,0.000324968,0.00327986
84,0.00492575,6.90145e-05,7.3898e-05,3.46807e-05,8.64039e-06,0.000317746,0.0031976
85,0.00480624,6.70942e-05,7.19769e-05,3.37263e-05,8.3017e-06,0.000310324,0.00312351
86,0.00468716,6.52954e-05,7.02252e-05,3.28015e-05,8.156e-06,0.000303198,0.00305264
87,0.00456672,6.34706e-05,6.84598e-05,3.19221e-05,7.89303e-06,0.000295591,0.00297955
88,0.00445584,6.18067e-05,6.68953e-05,3.10591e-05,7.79648e-06,0.000288539,0.0029086
89,0.00434603,6.01958e-05,6.53462e-05,3.02421e-05,7.59007e-06,0.000282234,0.00284213
90,0.00424441,5.86662e-05,6.38761e-05,2.94965e-05,7.40205e-06,0.000275934,0.00277962
91,0.00415403,5.72491e-05,6.25314e-05,2.87714e-05,7.37289e-06,0.000270479,0.00272366
92,0.00406311,5.58448e-05,6.11672e-05,2.81217e-05,7.35391e-06,0.000265108,0.00266936
93,0.00397713,5.45337e-05,5.99049e-05,2.75181e-05,7.17976e-06,0.000259542,0.00261165
94,0.00389654,5.33258e-05,5.87168e-05,2.69209e-05,7.027e-06,0.000254496,0.00255578
95,0.003817,5.21449e-05,5.75348e-05,2.63988e-05,7.00147e-06,0.000249232,0.0025023
96,0.0037471,5.10892e-05,5.6454e-05,2.58863e-05,6.8712e-06,0.000244626,0.0024564
97,0.00367259,5.00305e-05,5.53379e-05,2.54367e-05,6.74842e-06,0.000239764,0.00241313
98,0.00360846,4.90622e-05,5.43308e-05,2.49956e-05,6.62851e-06,0.000234845,0.00237325
99,0.00355305,4.81778e-05,5.33577e-05,2.45526e-05,6.52907e-06,0.000230834,0.0023405
100,0.00349403,4.72734e-05,5.23456e-05,2.41602e-05,6.43244e-06,0.000227076,0.00231039
101,0.00344231,4.64668e-05,5.14429e-05,2.37594e-05,6.34451e-06,0.000223852,0.00228493
102,0.00339059,4.56137e-05,5.04793e-05,2.33912e-05,6.26065e-06,0.000220691,0.00226158
103,0.00333876,4.48322e-05,4.96019e-05,2.30279e-05,6.17566e-06,0.000217803,0.00223903
104,0.00329055,4.4094e-05,4.87346e-05,2.26644e-05,6.09162e-06,0.000214818,0.00221448
105,0.00324522,4.33779e-05,4.79015e-05,2.23131e-05,6.00346e-06,0.000211801,0.00219103
106,0.00319949,4.27071e-05,4.71094e-05,2.19599e-05,5.92244e-06,0.000209284,0.00216952
107,0.0031523,4.19897e-05,4.62955e-05,2.16497e-05,5.83443e-06,0.000206429,0.00214748
108,0.00311056,4.13665e-05,4.55999e-05,2.13081e-05,5.7464e-06,0.000203869,0.00212806
109,0.00306718,4.06979e-05,4.48446e-05,2.09941e-05,5.65731e-06,0.000201841,0.00211062
110,0.00302255,4.00324e-05,4.41283e-05,2.07015e-05,5.56418e-06,0.000199683,0.00209115
111,0.00297934,3.94203e-05,4.34603e-05,2.03559e-05,5.46535e-06,0.00019735,0.00207131
112,0.00293979,3.88222e-05,4.28059e-05,2.00141e-05,5.37048e-06,0.00019532,0.00205144
113,0.00289524,3.81914e-05,4.21385e-05,1.97074e-05,5.27325e-06,0.000193264,0.00203098
114,0.00285366,3.76177e-05,4.15449e-05,1.93503e-05,5.17486e-06,0.000191224,0.00200965
115,0.00281281,3.70316e-05,4.09077e-05,1.90212e-05,5.07512e-06,0.000189135,0.00198857
116,0.00276983,3.6462e-05,4.03046e-05,1.8716e-05,4.97625e-06,0.00018706,0.0019665
117,0.00273157,3.59064e-05,3.9732e-05,1.8416e-05,4.8799e-06,0.000185126,0.00194749
118,0.00269403,3.53622e-05,3.91731e-05,1.81199e-05,4.78392e-06,0.000183227,0.0019311
119,0.00265707,3.48304e-05,3.86251e-05,1.78316e-05,4.69187e-06,0.000181455,0.00191782
120,0.00261762,3.43022e-05,3.80871e-05,1.75527e-05,4.60525e-06,0.000179628,0.00190547
121,0.00257815,3.37716e-05,3.75615e-05,1.72936e-05,4.52328e-06,0.000177678,0.00189133
122,0.00254127,3.32565e-05,3.70573e-05,1.70353e-05,4.44272e-06,0.00017564,0.00187496
123,0.00250601,3.2769e-05,3.65653e-05,1.67743e-05,4.36328e-06,0.000173472,0.00185797
124,0.00247306,3.2293e-05,3.6074e-05,1.65188e-05,4.29301e-06,0.000171794,0.00184234
125,0.00243836,3.17951e-05,3.55677e-05,1.62981e-05,4.22081e-06,0.000169688,0.00182651
126,0.00240803,3.13444e-05,3.51106e-05,1.60511e-05,4.15442e-06,0.000167709,0.00181181
127,0.00237378,3.08761e-05,3.46156e-05,1.5827e-05,4.09259e-06,0.000165881,0.00179897
128,0.00234055,3.04288e-05,3.41599e-05,1.56183e-05,4.03325e-06,0.000164115,0.00178734
129,0.00231056,2.99909e-05,3.36989e-05,1.54082e-05,3.98071e-06,0.000162362,0.00177657
130,0.00227965,2.95534e-05,3.32303e-05,1.52104e-05,3.92877e-06,0.000160426,0.00176638
131,0.00224833,2.91474e-05,3.27853e-05,1.49986e-05,3.8818e-06,0.000158637,0.00175709
132,0.0022184,2.87265e-05,3.23226e-05,1.47924e-05,3.83506e-06,0.000156937,0.00174784
133,0.0021903,2.83279e-05,3.18853e-05,1.45898e-05,3.79763e-06,0.000155511,0.00173671
134,0.00216154,2.79036e-05,3.14219e-05,1.44271e-05,3.75564e-06,0.000153477,0.00172499
135,0.00213864,2.75317e-05,3.10046e-05,1.42259e-05,3.71585e-06,0.000151821,0.00171328
136,0.0021132,2.71469e-05,3.05541e-05,1.40435e-05,3.67899e-06,0.000150289,0.00170241
137,0.00208672,2.67641e-05,3.01232e-05,1.38645e-05,3.6484e-06,0.000148922,0.00169166
138,0.00206192,2.63784e-05,2.96901e-05,1.37059e-05,3.61369e-06,0.000147343,0.00168046
139,0.00203883,2.60295e-05,2.92886e-05,1.35169e-05,3.58263e-06,0.000145881,0.00166734
140,0.00201502,2.56577e-05,2.88565e-05,1.33614e-05,3.54819e-06,0.000144206,0.00165392
141,0.00199313,2.533e-05,2.84824e-05,1.31855e-05,3.51694e-06,0.000142709,0.00164042
142,0.00197074,2.49766e-05,2.80789e-05,1.30248e-05,3.49218e-06,0.000141462,0.0016268
143,0.00194745,2.46173e-05,2.76862e-05,1.28841e-05,3.46425e-06,0.000139817,0.00161253
144,0.00192896,2.43103e-05,2.73359e-05,1.27025e-05,3.43959e-06,0.000138264,0.00159709
145,0.00190743,2.39654e-05,2.69457e-05,1.25519e-05,3.41625e-06,0.000136789,0.00158071
146,0.00188526,2.36378e-05,2.65899e-05,1.24059e-05,3.39248e-06,0.000135309,0.00156304
147,0.00186312,2.33229e-05,2.6243e-05,1.22481e-05,3.36764e-06,0.000133969,0.00154418
148,0.00184098,2.30083e-05,2.58926e-05,1.21006e-05,3.33854e-06,0.000132499,0.00152619
149,0.00182053,2.2724e-05,2.55695e-05,1.19316e-05,3.3085e-06,0.000131218,0.00150943
150,0.00179732,2.24276e-05,2.52353e-05,1.17702e-05,3.28066e-06,0.000129997,0.00149406
151,0.0017765,2.21372e-05,2.49206e-05,1.16187e-05,3.25349e-06,0.000128765,0.00147962
152,0.00175656,2.18625e-05,2.46211e-05,1.14706e-05,3.22547e-06,0.000127471,0.00146585
153,0.00173625,2.15913e-05,2.43227e-05,1.13315e-05,3.19891e-06,0.000126344,0.00145197
154,0.00171668,2.13138e-05,2.40247e-05,1.12073e-05,3.16972e-06,0.000125032,0.00143705
155,0.00169792,2.10656e-05,2.37554e-05,1.10688e-05,3.14255e-06,0.00012381,0.00142005
156,0.00167809,2.08043e-05,2.34737e-05,1.09436e-05,3.11457e-06,0.000122578,0.00140295
157,0.00165827,2.05573e-05,2.321e-05,1.08152e-05,3.08623e-06,0.000121402,0.00138658
158,0.00163954,2.03148e-05,2.29472e-05,1.06898e-05,3.05675e-06,0.000120104,0.00137001
159,0.00162165,2.00794e-05,2.26929e-05,1.05675e-05,3.02714e-06,0.00011886,0.00135433
160,0.00160288,1.98498e-05,2.24443e-05,1.04531e-05,2.99703e-06,0.000117665,0.0013397
161,0.00158528,1.96341e-05,2.22077e-05,1.03351e-05,2.96865e-06,0.000116658,0.00132621
162,0.00156798,1.94089e-05,2.19638e-05,1.02286e-05,2.93993e-06,0.000115662,0.00131387
163,0.00155146,1.91988e-05,2.17351e-05,1.01151e-05,2.91357e-06,0.000114715,0.00130188
164,0.0015346,1.89792e-05,2.1498e-05,1.00155e-05,2.88315e-06,0.000113634,0.00129174
165,0.0015196,1.87953e-05,2.12973e-05,9.89886e-06,2.85674e-06,0.000112788,0.00128265
166,0.00150346,1.85774e-05,2.10613e-05,9.80315e-06,2.83045e-06,0.000111974,0.00127539
167,0.00148924,1.83936e-05,2.08617e-05,9.70283e-06,2.8046e-06,0.000111266,0.00126856
168,0.00147457,1.8201e-05,2.06477e-05,9.60835e-06,2.7784e-06,0.000110445,0.0012611
169,0.00145972,1.80147e-05,2.04422e-05,9.51652e-06,2.75153e-06,0.000109491,0.00125239
170,0.00144581,1.78396e-05,2.02412e-05,9.42271e-06,2.72576e-06,0.000108625,0.0012423
171,0.00143049,1.7657e-05,2.00319e-05,9.33423e-06,2.7008e-06,0.000107857,0.00123143
172,0.00141613,1.74765e-05,1.98307e-05,9.24769e-06,2.67757e-06,0.000107032,0.00121983
173,0.00140238,1.72961e-05,1.9629e-05,9.16771e-06,2.65475e-06,0.000106004,0.00120765
174,0.00138975,1.7128e-05,1.94337e-05,9.08053e-06,2.63103e-06,0.000104979,0.00119562
175,0.00137795,1.69643e-05,1.92379e-05,8.99217e-06,2.60941e-06,0.00010416,0.00118504
176,0.00136529,1.67914e-05,1.90386e-05,8.91403e-06,2.58728e-06,0.00010332,0.00117551
177,0.00135343,1.66324e-05,1.88567e-05,8.82818e-06,2.56526e-06,0.000102409,0.00116614
178,0.00134025,1.64708e-05,1.86661e-05,8.74366e-06,2.54413e-06,0.000101403,0.00115625
179,0.00132747,1.63125e-05,1.84818e-05,8.66268e-06,2.5251e-06,0.000100588,0.00114674
180,0.00131541,1.61452e-05,1.82921e-05,8.59303e-06,2.50598e-06,9.97226e-05,0.0011375
181,0.0013043,1.59928e-05,1.81152e-05,8.51079e-06,2.48529e-06,9.88103e-05,0.00112861
182,0.00129256,1.58442e-05,1.79365e-05,8.42827e-06,2.46699e-06,9.8096e-05,0.00112035
183,0.00127969,1.56824e-05,1.77483e-05,8.35891e-06,2.44827e-06,9.73336e-05,0.00111256
184,0.00126773,1.55336e-05,1.75774e-05,8.284e-06,2.42761e-06,9.65334e-05,0.00110511
185,0.00125532,1.53914e-05,1.74047e-05,8.20405e-06,2.40855e-06,9.58458e-05,0.00109804
186,0.00124356,1.52345e-05,1.72236e-05,8.13198e-06,2.38767e-06,9.49663e-05,0.00108962
187,0.00123227,1.50947e-05,1.70627e-05,8.05734e-06,2.36714e-06,9.41745e-05,0.00108038
188,0.00122083,1.49499e-05,1.68956e-05,7.98432e-06,2.34655e-06,9.33064e-05,0.00107101
189,0.00120943,1.48086e-05,1.67333e-05,7.91192e-06,2.32769e-06,9.25541e-05,0.00106121
190,0.00119718,1.46568e-05,1.65634e-05,7.84974e-06,2.30634e-06,9.15478e-05,0.00105073
191,0.00118634,1.45335e-05,1.6416e-05,7.77161e-06,2.28648e-06,9.07828e-05,0.00104068
192,0.00117504,1.43831e-05,1.6241e-05,7.70739e-06,2.26558e-06,8.99377e-05,0.00103066
193,0.00116369,1.42522e-05,1.60914e-05,7.63523e-06,2.2449e-06,8.91454e-05,0.00102099
194,0.00115237,1.41135e-05,1.59303e-05,7.56434e-06,2.2247e-06,8.83337e-05,0.00101162
195,0.0011418,1.39775e-05,1.5776e-05,7.49557e-06,2.20529e-06,8.75343e-05,0.00100235
196,0.00113128,1.38391e-05,1.5621e-05,7.42743e-06,2.18531e-06,8.66744e-05,0.000991625
197,0.00112042,1.37049e-05,1.54694e-05,7.35805e-06,2.16365e-06,8.57348e-05,0.000979846
198,0.00110999,1.35785e-05,1.53234e-05,7.28544e-06,2.14242e-06,8.49218e-05,0.000968056
199,0.00109985,1.34423e-05,1.5169e-05,7.21736e-06,2.12253e-06,8.41134e-05,0.000956626
200,0.00108922,1.33069e-05,1.50198e-05,7.15679e-06,2.10064e-06,8.31116e-05,0.000945254
201,0.00107903,1.3194e-05,1.48829e-05,7.0802e-06,2.07896e-06,8.22546e-05,0.00093466
202,0.00106869,1.30644e-05,1.47299e-05,7.01085e-06,2.05771e-06,8.14045e-05,0.000924772
203,0.00105856,1.29398e-05,1.45878e-05,6.94211e-06,2.03766e-06,8.06034e-05,0.000915743
204,0.00104772,1.28114e-05,1.44416e-05,6.87696e-06,2.01746e-06,7.97043e-05,0.000906681
205,0.00103689,1.26931e-05,1.4303e-05,6.8069e-06,1.99839e-06,7.89372e-05,0.000898197
206,0.00102661,1.25643e-05,1.41538e-05,6.74227e-06,1.97741e-06,7.80801e-05,0.000890071
207,0.00101687,1.24493e-05,1.40142e-05,6.672e-06,1.95719e-06,7.72574e-05,0.000881971
208,0.00100707,1.23283e-05,1.38682e-05,6.60393e-06,1.93651e-06,7.64311e-05,0.000873844
209,0.000996896,1.22077e-05,1.37268e-05,6.53597e-06,1.91621e-06,7.56061e-05,0.000865807
210,0.000986671,1.20869e-05,1.35862e-05,6.46958e-06,1.8957e-06,7.47083e-05,0.000857062
211,0.00097596,1.19711e-05,1.34495e-05,6.4031e-06,1.87569e-06,7.3925e-05,0.000848799
212,0.000965965,1.18519e-05,1.33094e-05,6.33802e-06,1.85587e-06,7.31484e-05,0.000840309
213,0.000956295,1.17344e-05,1.31728e-05,6.27375e-06,1.8368e-06,7.23655e-05,0.000830994
214,0.000947024,1.16124e-05,1.30328e-05,6.2151e-06,1.8165e-06,7.14826e-05,0.000820761
215,0.000938116,1.14989e-05,1.28979e-05,6.14994e-06,1.7976e-06,7.06909e-05,0.000810173
216,0.000928385,1.13722e-05,1.27513e-05,6.09545e-06,1.77778e-06,6.97986e-05,0.000799106
217,0.000918782,1.12616e-05,1.26198e-05,6.02797e-06,1.75732e-06,6.88779e-05,0.000788195
218,0.000909217,1.1146e-05,1.24812e-05,5.96078e-06,1.73781e-06,6.80224e-05,0.000778105
219,0.00089945,1.1028e-05,1.23426e-05,5.89679e-06,1.71794e-06,6.71496e-05,0.000768617
220,0.000890384,1.09169e-05,1.2212e-05,5.83053e-06,1.69835e-06,6.63162e-05,0.000759637
221,0.000881246,1.08029e-05,1.20788e-05,5.7657e-06,1.67974e-06,6.54895e-05,0.00075044
222,0.000871737,1.0686e-05,1.19445e-05,5.70498e-06,1.6606e-06,6.45707e-05,0.000740579
223,0.000862881,1.05791e-05,1.18173e-05,5.63883e-06,1.64261e-06,6.37857e-05,0.0007309
224,0.00085346,1.04591e-05,1.16793e-05,5.58058e-06,1.62364e-06,6.29603e-05,0.000721285
225,0.000844213,1.03508e-05,1.15527e-05,5.51622e-06,1.60379e-06,6.20249e-05,0.000711683
226,0.000835366,1.02475e-05,1.14272e-05,5.44835e-06,1.58511e-06,6.12076e-05,0.000702868
227,0.000826227,1.01306e-05,1.12935e-05,5.38628e-06,1.56583e-06,6.03435e-05,0.000694283
228,0.00081683,1.00222e-05,1.11695e-05,5.32015e-06,1.54741e-06,5.96077e-05,0.000686299
229,0.000806854,9.90721e-06,1.10371e-05,5.25876e-06,1.52765e-06,5.87791e-05,0.000678211
230,0.000797806,9.80675e-06,1.09148e-05,5.19162e-06,1.50846e-06,5.80358e-05,0.000670469
231,0.000788461,9.69426e-06,1.07818e-05,5.12921e-06,1.48864e-06,5.7265e-05,0.000663026
232,0.00077926,9.59036e-06,1.06597e-05,5.06556e-06,1.46942e-06,5.64941e-05,0.000655371
233,0.000769997,9.48161e-06,1.05335e-05,5.00395e-06,1.45004e-06,5.57299e-05,0.000647445
234,0.000760597,9.37443e-06,1.04092e-05,4.94186e-06,1.43107e-06,5.49643e-05,0.00063938
235,0.000750782,9.26657e-06,1.02849e-05,4.88091e-06,1.41236e-06,5.42592e-05,0.000631821
236,0.000741474,9.15762e-06,1.01613e-05,4.81984e-06,1.39373e-06,5.35278e-05,0.000624248
237,0.000732196,9.04724e-06,1.00376e-05,4.75988e-06,1.37559e-06,5.28347e-05,0.000616678
238,0.000722656,8.93584e-06,9.91212e-06,4.70383e-06,1.35632e-06,5.20909e-05,0.000608524
239,0.000713692,8.83533e-06,9.7945e-06,4.63931e-06,1.33785e-06,5.1382e-05,0.000599947
240,0.000704641,8.7232e-06,9.66596e-06,4.58e-06,1.31887e-06,5.06163e-05,0.00059111
241,0.000695871,8.62004e-06,9.54885e-06,4.51837e-06,1.30024e-06,4.98423e-05,0.000582159
242,0.000686866,8.51209e-06,9.42642e-06,4.45748e-06,1.28174e-06,4.90784e-05,0.000573382
243,0.000677978,8.40814e-06,9.30709e-06,4.39705e-06,1.26376e-06,4.83567e-05,0.000564754
244,0.000668835,8.29817e-06,9.18278e-06,4.34357e-06,1.24492e-06,4.75038e-05,0.000555592
245,0.00066026,8.20097e-06,9.0697e-06,4.27976e-06,1.22658e-06,4.67649e-05,0.000546776
246,0.000651682,8.09335e-06,8.94513e-06,4.22289e-06,1.208e-06,4.60346e-05,0.000538284
247,0.000643049,7.9925e-06,8.82982e-06,4.16382e-06,1.18902e-06,4.53361e-05,0.000529846
248,0.000634238,7.88641e-06,8.7094e-06,4.10788e-06,1.17151e-06,4.4605e-05,0.000521124
249,0.000625094,7.78541e-06,8.5955e-06,4.04891e-06,1.15328e-06,4.38919e-05,0.000512526
250,0.000616506,7.6829e-06,8.47886e-06,3.98973e-06,1.13518e-06,4.31688e-05,0.000503885
251,0.000608112,7.58237e-06,8.36432e-06,3.93051e-06,1.11656e-06,4.24169e-05,0.000495435
252,0.000599709,7.4863e-06,8.25331e-06,3.87039e-06,1.09922e-06,4.17746e-05,0.000487474
253,0.000591257,7.37956e-06,8.13447e-06,3.8178e-06,1.08126e-06,4.10684e-05,0.000479531
254,0.000582963,7.28496e-06,8.02662e-06,3.75846e-06,1.06352e-06,4.03943e-05,0.000471744
255,0.000574703,7.18444e-06,7.9111e-06,3.70226e-06,1.04581e-06,3.97197e-05,0.000464201
256,0.000566552,7.08745e-06,7.80046e-06,3.64588e-06,1.0282e-06,3.90569e-05,0.000456794
257,0.000558483,6.9901e-06,7.68971e-06,3.58962e-06,1.00991e-06,3.84084e-05,0.000449604
258,0.000550527,6.89864e-06,7.58282e-06,3.53161e-06,9.93306e-07,3.78443e-05,0.000442901
